"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes","Server_Required","Server_URL"
"02 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/02%20Episode%205-%2029%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\02 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/02%20Episode%205-%2029%20September%202005.mp3","02 Episode 5","29 September 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","233","3.9","3:53","100","4.65","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","314","False","0","","0","","","True","http://localhost:8000"
"03 Waterloo Bridge.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/03%20Waterloo%20Bridge.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\03 Waterloo Bridge.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/03%20Waterloo%20Bridge.mp3","Flight of the Conchords","03 Waterloo Bridge","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","229","3.8","3:49","103","4.62","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","315","False","0","","0","","","True","http://localhost:8000"
"04 The Duo Work Long And Hard.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/04%20The%20Duo%20Work%20Long%20And%20Hard.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\04 The Duo Work Long And Hard.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/04%20The%20Duo%20Work%20Long%20And%20Hard.mp3","Flight of the Conchords","04 The Duo Work Long And Hard","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","207","3.4","3:27","93","4.36","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","316","False","0","","0","","","True","http://localhost:8000"
"05 Time By Ourselves.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/05%20Time%20By%20Ourselves.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\05 Time By Ourselves.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/05%20Time%20By%20Ourselves.mp3","Flight of the Conchords","05 Time By Ourselves","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","288","4.8","4:48","104","6.38","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","317","False","0","","0","","","True","http://localhost:8000"
"06 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/06%20Episode%205-%2029%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\06 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/06%20Episode%205-%2029%20September%202005.mp3","06 Episode 5","29 September 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","134","2.2","2:14","112","2.78","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","318","False","0","","0","","","True","http://localhost:8000"
"07 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/07%20Episode%205-%2029%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\07 Episode 5- 29 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/07%20Episode%205-%2029%20September%202005.mp3","07 Episode 5","29 September 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","107","1.8","1:47","92","1.97","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","319","False","0","","0","","","True","http://localhost:8000"
"08 Sue Is Trying To Slit The Band.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/08%20Sue%20Is%20Trying%20To%20Slit%20The%20Band.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\08 Sue Is Trying To Slit The Band.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/08%20Sue%20Is%20Trying%20To%20Slit%20The%20Band.mp3","Flight of the Conchords","08 Sue Is Trying To Slit The Band","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","86","1.4","1:26","90","1.71","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","320","False","0","","0","","","True","http://localhost:8000"
"09 The Band's Broken Up.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/09%20The%20Band's%20Broken%20Up.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\09 The Band's Broken Up.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/09%20The%20Band's%20Broken%20Up.mp3","Flight of the Conchords","09 The Band's Broken Up","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","55","0.9","0:55","94","1.22","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","321","False","0","","0","","","True","http://localhost:8000"
"10 The Distance Future Song.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/10%20The%20Distance%20Future%20Song.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\10 The Distance Future Song.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/10%20The%20Distance%20Future%20Song.mp3","Flight of the Conchords","10 The Distance Future Song","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","269","4.5","4:29","108","5.72","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","322","False","0","","0","","","True","http://localhost:8000"
"11 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/11%20Episode%206-%206%20October%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\11 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/11%20Episode%206-%206%20October%202005.mp3","11 Episode 6","6 October 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","180","3","3:00","96","3.39","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","323","False","0","","0","","","True","http://localhost:8000"
"12 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/12%20Episode%206-%206%20October%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\12 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/12%20Episode%206-%206%20October%202005.mp3","12 Episode 6","6 October 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","121","2","2:01","99","2.15","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","324","False","0","","0","","","True","http://localhost:8000"
"13 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/13%20Episode%206-%206%20October%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\13 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/13%20Episode%206-%206%20October%202005.mp3","13 Episode 6","6 October 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","145","2.4","2:25","110","2.75","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","325","False","0","","0","","","True","http://localhost:8000"
"14 Jermaines Going To Do It.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/14%20Jermaines%20Going%20To%20Do%20It.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\14 Jermaines Going To Do It.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/14%20Jermaines%20Going%20To%20Do%20It.mp3","Flight of the Conchords","14 Jermaines Going To Do It","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","276","4.6","4:36","92","5.67","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","326","False","0","","0","","","True","http://localhost:8000"
"15 The Royal Albert Hall.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/15%20The%20Royal%20Albert%20Hall.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\15 The Royal Albert Hall.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/15%20The%20Royal%20Albert%20Hall.mp3","Flight of the Conchords","15 The Royal Albert Hall","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","197","3.3","3:17","112","3.17","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","327","False","0","","0","","","True","http://localhost:8000"
"16 The Folk Parody Duo.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/16%20The%20Folk%20Parody%20Duo.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\16 The Folk Parody Duo.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/16%20The%20Folk%20Parody%20Duo.mp3","Flight of the Conchords","16 The Folk Parody Duo","The Complete BBC Radio Series Disc 3","Country","","Unknown","95","1.6","1:35","99","1.31","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","328","False","0","","0","","","True","http://localhost:8000"
"17 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/17%20Episode%206-%206%20October%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\17 Episode 6- 6 October 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/17%20Episode%206-%206%20October%202005.mp3","17 Episode 6","6 October 2005","The Complete BBC Radio Series Disc 3","Unknown","2005","2000s","323","5.4","5:23","107","6.37","Upbeat (100-129)","Medium","Long (Over 5 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","329","False","0","","0","","","True","http://localhost:8000"
"18 Sticky Situation.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/18%20Sticky%20Situation.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\18 Sticky Situation.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/18%20Sticky%20Situation.mp3","Flight of the Conchords","18 Sticky Situation","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","178","3","2:58","104","3.27","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","330","False","0","","0","","","True","http://localhost:8000"
"19 Work Permit Violation.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/19%20Work%20Permit%20Violation.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\19 Work Permit Violation.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/19%20Work%20Permit%20Violation.mp3","Flight of the Conchords","19 Work Permit Violation","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","119","2","1:59","96","2.18","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","331","False","0","","0","","","True","http://localhost:8000"
"20 What Of The Legarcy-!!.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/20%20What%20Of%20The%20Legarcy-!!.mp3","Flight of the Conchords\The Complete BBC Radio Series Disc 3\20 What Of The Legarcy-!!.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disc%203/20%20What%20Of%20The%20Legarcy-!!.mp3","20 What Of The Legarcy","!!","The Complete BBC Radio Series Disc 3","Unknown","","Unknown","135","2.2","2:15","114","2.85","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disc 3","332","False","0","","0","","","True","http://localhost:8000"
"01 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/01%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\01 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/01%20Episode%203-%2015%20September%202005.mp3","01 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","245","4.1","4:05","106","5","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","333","False","0","","0","","","True","http://localhost:8000"
"02 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/02%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\02 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/02%20Episode%203-%2015%20September%202005.mp3","02 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","271","4.5","4:31","103","5.47","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","334","False","0","","0","","","True","http://localhost:8000"
"03 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/03%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\03 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/03%20Episode%203-%2015%20September%202005.mp3","03 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","47","0.8","0:47","90","1.02","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","335","False","0","","0","","","True","http://localhost:8000"
"04 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/04%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\04 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/04%20Episode%203-%2015%20September%202005.mp3","04 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","213","3.6","3:33","115","4.62","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","336","False","0","","0","","","True","http://localhost:8000"
"05 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/05%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\05 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/05%20Episode%203-%2015%20September%202005.mp3","05 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","108","1.8","1:48","104","1.97","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","337","False","0","","0","","","True","http://localhost:8000"
"06 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/06%20Episode%203-%2015%20September%202005.mp3","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2\06 Episode 3- 15 September 2005.mp3","http://localhost:8000/Flight%20of%20the%20Conchords/The%20Complete%20BBC%20Radio%20Series%20Disk%202%20Disc%202/06%20Episode%203-%2015%20September%202005.mp3","06 Episode 3","15 September 2005","The Complete BBC Radio Series Disk 2 Disc 2","Unknown","2005","2000s","183","3","3:03","106","3.58","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\The Complete BBC Radio Series Disk 2 Disc 2","338","False","0","","0","","","True","http://localhost:8000"
